HSTNUMSYS,HSTNUM,HSTNAME,AGS,KOMMUNE,ORTSTEIL,WGS84_RW_X_1000000,WGS84_HW_X_1000000,GLOBAL_ID
AVV,3927,"Hückelhoven, Bad",05370020,Hückelhoven,Hückelhoven,6225708,51056358,de:05370:3927
AVV,3929,"Hückelhoven, Seniorenwohnpark",05370020,Hückelhoven,Hückelhoven,6227139,51048589,de:05370:3929
AVV,3931,"Hückelhoven, Gymnasium",05370020,Hückelhoven,Hückelhoven,6226201,51055063,de:05370:3931
AVV,3932,"Hückelhoven, Haagstraße",05370020,Hückelhoven,Hückelhoven,6222964,51052103,de:05370:3932
AVV,3933,"Hückelhoven, Zeche",05370020,Hückelhoven,Hückelhoven,6218911,51057558,de:05370:3933
AVV,3934,"Hückelhoven, Rathaus (Parkhofstraße)",05370020,Hückelhoven,Hückelhoven,6223221,51055230,de:05370:3934
AVV,3935,"Hückelhoven, Parkhofstraße",05370020,Hückelhoven,Hückelhoven,6223917,51051651,de:05370:3935
AVV,3936,"Hückelhoven, Am Landabsatz",05370020,Hückelhoven,Hückelhoven,6219754,51054886,de:05370:3936
AVV,3937,"Hückelhoven, Lieberg",05370020,Hückelhoven,Hückelhoven,6233196,51053512,de:05370:3937
AVV,3938,"Hückelhoven, Himmelstreppe",05370020,Hückelhoven,Hückelhoven,6214774,51054329,de:05370:3938
AVV,3939,"Hückelhoven, Loerbrockstraße",05370020,Hückelhoven,Hückelhoven,6227359,51061362,de:05370:3939
AVV,3940,"Hückelhoven, Von-Dechen-Straße",05370020,Hückelhoven,Hückelhoven,6225363,51061617,de:05370:3940
AVV,3941,"Hückelhoven, Schlee",05370020,Hückelhoven,Hückelhoven,6227018,51064518,de:05370:3941
AVV,3942,"Hückelhoven, Friedrichplatz",05370020,Hückelhoven,Hückelhoven,6218749,51059455,de:05370:3942
AVV,3943,"Hückelhoven, Kleingladbach Im Siel",05370020,Hückelhoven,Kleingladbach,6227226,51072032,de:05370:3943
AVV,3944,"Hückelhoven, Kleingladbach Im Siel Brücke",05370020,Hückelhoven,Kleingladbach,6228077,51068228,de:05370:3944
AVV,3945,"Hückelhoven, Kleingladbach Erkelenzer Straße",05370020,Hückelhoven,Kleingladbach,6224957,51077744,de:05370:3945
AVV,3947,"Hückelhoven, Kleingladbach Eschenbroich",05370020,Hückelhoven,Kleingladbach,6225792,51073401,de:05370:3947
AVV,3949,"Hückelhoven, Kleingladbach Kastanienweg",05370020,Hückelhoven,Kleingladbach,6219809,51075570,de:05370:3949
AVV,3951,"Hückelhoven, Kleingladbach Ratheimer Straße",05370020,Hückelhoven,Kleingladbach,6216782,51078128,de:05370:3951
AVV,3953,"Hückelhoven, Kleingladbach Brück",05370020,Hückelhoven,Kleingladbach,6227763,51079761,de:05370:3953
AVV,3955,"Hückelhoven, Kleingladbach Schellberg",05370020,Hückelhoven,Kleingladbach,6231796,51081425,de:05370:3955
AVV,3957,"Hückelhoven, Kleingladbach Wassenberger Straße",05370020,Hückelhoven,Kleingladbach,6226811,51077570,de:05370:3957
AVV,3959,"Hückelhoven, Ratheim Abzw. Garsbeck",05370020,Hückelhoven,Ratheim,6166357,51075011,de:05370:3959
AVV,3960,"Hückelhoven, Ratheim Garsbeck",05370020,Hückelhoven,Ratheim,6163263,51075860,de:05370:3960
AVV,3961,"Hückelhoven, Ratheim Krickelberg Kreuz",05370020,Hückelhoven,Ratheim,6166940,51070498,de:05370:3961
AVV,3962,"Hückelhoven, Ratheim Abzw. Krickelberg",05370020,Hückelhoven,Ratheim,6170430,51077781,de:05370:3962
AVV,3963,"Hückelhoven, Millich Gronewaldstraße",05370020,Hückelhoven,Millich,6198238,51056336,de:05370:3963
AVV,3965,"Hückelhoven, Millich Jettchenweg",05370020,Hückelhoven,Millich,6195522,51058202,de:05370:3965
AVV,3966,"Hückelhoven, Millich Rolandstraße",05370020,Hückelhoven,Millich,6197162,51058217,de:05370:3966
AVV,3967,"Hückelhoven, Millich Ledigenheim",05370020,Hückelhoven,Millich,6206398,51059801,de:05370:3967
AVV,3969,"Hückelhoven, Millich Schaufenberger Straße",05370020,Hückelhoven,Millich,6201865,51057247,de:05370:3969
AVV,3971,"Hückelhoven, Ratheim Burgstraße",05370020,Hückelhoven,Ratheim,6178628,51064062,de:05370:3971
AVV,3973,"Hückelhoven, Ratheim Busch",05370020,Hückelhoven,Ratheim,6187794,51066016,de:05370:3973
AVV,3974,"Hückelhoven, Ratheim Center",05370020,Hückelhoven,Ratheim,6191901,51062208,de:05370:3974
AVV,3975,"Hückelhoven, Ratheim Buscherbahn",05370020,Hückelhoven,Ratheim,6197087,51070801,de:05370:3975
AVV,3977,"Hückelhoven, Ratheim Jacobastraße",05370020,Hückelhoven,Ratheim,6194033,51067139,de:05370:3977
AVV,3979,"Hückelhoven, Ratheim Kirche",05370020,Hückelhoven,Ratheim,6177218,51068217,de:05370:3979
AVV,3981,"Hückelhoven, Ratheim Kirchstraße",05370020,Hückelhoven,Ratheim,6179360,51068744,de:05370:3981
AVV,3983,"Hückelhoven, Ratheim Markt",05370020,Hückelhoven,Ratheim,6177695,51066158,de:05370:3983
AVV,3985,"Hückelhoven, Ratheim Myhler Straße",05370020,Hückelhoven,Ratheim,6186242,51073686,de:05370:3985
AVV,3987,"Hückelhoven, Ratheim Schulzentrum",05370020,Hückelhoven,Ratheim,6184810,51068907,de:05370:3987
AVV,3989,"Hückelhoven, Ratheim Rurbrücke",05370020,Hückelhoven,Ratheim,6179174,51057724,de:05370:3989
AVV,3991,"Hückelhoven, Ratheim Ziegelweg",05370020,Hückelhoven,Ratheim,6179314,51060771,de:05370:3991
AVV,3992,"Hückelhoven, Ratheim Zechenring",05370020,Hückelhoven,Ratheim,6180587,51079817,de:05370:3992
AVV,3993,"Hückelhoven, Rurich Kirche",05370020,Hückelhoven,Rurich,6270812,51013134,de:05370:3993
AVV,3994,"Hückelhoven, Abzw. Rurich",05370020,Hückelhoven,Rurich,6275819,51014048,de:05370:3994
AVV,3995,"Hückelhoven, Schaufenberg Fa. Povel",05370020,Hückelhoven,Schaufenberg,6204172,51062987,de:05370:3995
AVV,3997,"Hückelhoven, Schaufenberg Schule",05370020,Hückelhoven,Schaufenberg,6212023,51064051,de:05370:3997
AVV,3999,"Hürtgenwald, Bergstein Sportplatz",05358016,Hürtgenwald,Bergstein,6426949,50695258,de:05358:3999
AVV,4001,"Hürtgenwald, Bergstein Im Siebert",05358016,Hürtgenwald,Bergstein,6435009,50696010,de:05358:4001
AVV,4003,"Hürtgenwald, Bergstein Ort",05358016,Hürtgenwald,Bergstein,6426714,50692787,de:05358:4003
AVV,4005,"Hürtgenwald, Brandenberg Aachener Weg",05358016,Hürtgenwald,Brandenberg,6415377,50699040,de:05358:4005
AVV,4007,"Hürtgenwald, Brandenberg Post",05358016,Hürtgenwald,Brandenberg,6411555,50699026,de:05358:4007
AVV,4009,"Hürtgenwald, Brandenberg Schule",05358016,Hürtgenwald,Brandenberg,6410066,50701944,de:05358:4009
AVV,4011,"Hürtgenwald, Brandenberg Kleinhau Raffelspütz",05358016,Hürtgenwald,Brandenberg,6408854,50704115,de:05358:4011
AVV,4013,"Hürtgenwald, Raffelsbrand Forsthaus Jägerhaus",05358016,Hürtgenwald,Raffelsbrand,6297652,50669277,de:05358:4013
AVV,4015,"Hürtgenwald, Horm Ort",05358016,Hürtgenwald,Horm,6437671,50747725,de:05358:4015
AVV,4016,"Hürtgenwald, Horm Dorfstraße",05358016,Hürtgenwald,Horm,6438106,50745737,de:05358:4016
AVV,4017,"Hürtgenwald, Raffelsbrand",05358016,Hürtgenwald,Raffelsbrand,6339364,50666969,de:05358:4017
AVV,4019,"Hürtgenwald, Kleinhau Spitzberg",05358016,Hürtgenwald,Kleinhau,6398735,50712789,de:05358:4019
AVV,4021,"Hürtgenwald, Abzw. Vossenack",05358016,Hürtgenwald,Vossenack,6352081,50686097,de:05358:4021
AVV,4023,"Hürtgenwald, Vossenack Eifeler Hof",05358016,Hürtgenwald,Vossenack,6358117,50694555,de:05358:4023
AVV,4025,"Hürtgenwald, Vossenack Kaulen",05358016,Hürtgenwald,Vossenack,6355681,50690509,de:05358:4025
AVV,4027,"Hürtgenwald, Vossenack Waldschlößchen",05358016,Hürtgenwald,Vossenack,6346973,50682184,de:05358:4027
AVV,4029,"Hürtgenwald, Gey Forsthaus Hubertushöhe",05358016,Hürtgenwald,Gey,6413876,50743965,de:05358:4029
AVV,4033,"Hürtgenwald, Gey Waldweg",05358016,Hürtgenwald,Gey,6421431,50752172,de:05358:4033
AVV,4037,"Hürtgenwald, Gey Broichstraße",05358016,Hürtgenwald,Gey,6420929,50748327,de:05358:4037
AVV,4039,"Hürtgenwald, Großhau",05358016,Hürtgenwald,Großhau,6396407,50735540,de:05358:4039
AVV,4041,"Hürtgenwald, Großhau Kirche",05358016,Hürtgenwald,Großhau,6391965,50734521,de:05358:4041
AVV,4043,"Hürtgenwald, Hürtgen Braun",05358016,Hürtgenwald,Hürtgen,6374445,50709966,de:05358:4043
AVV,4045,"Hürtgenwald, Hürtgen Post",05358016,Hürtgenwald,Hürtgen,6382139,50712404,de:05358:4045
AVV,4047,"Hürtgenwald, Hürtgen Siedlung",05358016,Hürtgenwald,Hürtgen,6359416,50701563,de:05358:4047
AVV,4049,"Hürtgenwald, Hürtgen Soldatenfriedhof",05358016,Hürtgenwald,Hürtgen,6362240,50706148,de:05358:4049
AVV,4051,"Hürtgenwald, Abzw. Kleinhau",05358016,Hürtgenwald,Kleinhau,6392859,50721205,de:05358:4051
AVV,4053,"Hürtgenwald, Kleinhau Landstraße",05358016,Hürtgenwald,Kleinhau,6392592,50719749,de:05358:4053
AVV,4055,"Hürtgenwald, Kleinhau Rönnig",05358016,Hürtgenwald,Kleinhau,6392887,50724576,de:05358:4055
AVV,4057,"Hürtgenwald, Raffelsbrand Ringstraße",05358016,Hürtgenwald,Raffelsbrand,6316212,50671637,de:05358:4057
AVV,4059,"Hürtgenwald, Raffelsbrand Rote Kaul",05358016,Hürtgenwald,Raffelsbrand,6301656,50671703,de:05358:4059
AVV,4061,"Hürtgenwald, Vossenack Gymnasium",05358016,Hürtgenwald,Vossenack,6349603,50674445,de:05358:4061
AVV,4063,"Hürtgenwald, Vossenack Kloster",05358016,Hürtgenwald,Vossenack,6345946,50673386,de:05358:4063
AVV,4065,"Hürtgenwald, Straß",05358016,Hürtgenwald,Straß (Hürtgenwald),6430983,50741593,de:05358:4065
AVV,4066,"Hürtgenwald, Straß Maubachstraße",05358016,Hürtgenwald,Straß (Hürtgenwald),6431295,50741574,de:05358:4066
AVV,4067,"Hürtgenwald, Vossenack Kirche",05358016,Hürtgenwald,Vossenack,6373883,50685561,de:05358:4067
AVV,4069,"Hürtgenwald, Vossenack Sparkasse",05358016,Hürtgenwald,Vossenack,6360001,50683699,de:05358:4069
AVV,4070,"Hürtgenwald, Vossenack Mestrenger Mühle",05358016,Hürtgenwald,Vossenack,6395053,50685806,de:05358:4070
AVV,4071,"Hürtgenwald, Vossenack Sportlokal",05358016,Hürtgenwald,Vossenack,6365878,50684283,de:05358:4071
AVV,4072,"Hürtgenwald, Vossenack Panoramastraße",05358016,Hürtgenwald,Vossenack,6385077,50689202,de:05358:4072
AVV,4076,"Inden, Schophoven Viehöfen",05358020,Inden,Schophoven,6379225,50887576,de:05358:4076
AVV,4085,"Inden, Frenz Kirche",05358020,Inden,Frenz,6339811,50838188,de:05358:4085
AVV,4086,"Inden, Inden/Altdorf An der Waagmühle",05358020,Inden,Inden/Altdorf,6370056,50839084,de:05358:4086
AVV,4087,"Inden, Frenz Unterstraße",05358020,Inden,Frenz,6344189,50838858,de:05358:4087
AVV,4088,"Inden, Inden/Altdorf Am Wehebach",05358020,Inden,Inden/Altdorf,6361108,50842214,de:05358:4088
AVV,4092,"Inden, Inden/Altdorf Pierer Straße",05358020,Inden,Inden/Altdorf,6364538,50839668,de:05358:4092
AVV,4095,"Inden, Inden/Altdorf Indener Straße",05358020,Inden,Inden/Altdorf,6357960,50838978,de:05358:4095
AVV,4096,"Inden, Inden/Altdorf Hauptstraße",05358020,Inden,Inden/Altdorf,6357204,50842271,de:05358:4096
AVV,4097,"Inden, Inden/Altdorf Alter Markt",05358020,Inden,Inden/Altdorf,6354133,50839772,de:05358:4097
AVV,4099,"Inden, Inden/Altdorf Rathaus",05358020,Inden,Inden/Altdorf,6358241,50845926,de:05358:4099
AVV,4100,"Inden, Inden/Altdorf Goltstein-Schule",05358020,Inden,Inden/Altdorf,6359171,50850642,de:05358:4100
AVV,4101,"Inden, Lamersdorf Markt",05358020,Inden,Lamersdorf,6353620,50848916,de:05358:4101
AVV,4103,"Inden, Inden/Altdorf Berger Weg",05358020,Inden,Inden/Altdorf,6359496,50846686,de:05358:4103
AVV,4105,"Inden, Lucherberg Hochstraße",05358020,Inden,Lucherberg,6374624,50845740,de:05358:4105
AVV,4107,"Inden, Lucherberg Casino",05358020,Inden,Lucherberg,6366234,50845928,de:05358:4107
AVV,4109,"Inden, Lucherberg See",05358020,Inden,Lucherberg,6373084,50843084,de:05358:4109
AVV,4111,"Inden, Lucherberg Siedlung",05358020,Inden,Lucherberg,6370953,50844799,de:05358:4111
AVV,4122,"Inden, Am Molenweg",05358020,Inden,Merken,6421950,50857003,de:05358:4122
AVV,4124,"Inden, Pier Krauthausen Industriegebiet",05358020,Inden,Pier,6422024,50871457,de:05358:4124
AVV,4125,"Inden, Schophoven",05358020,Inden,Schophoven,6396386,50876968,de:05358:4125
AVV,4126,"Inden, Schophoven Müllenark",05358020,Inden,Schophoven,6398058,50873178,de:05358:4126
AVV,4128,"Inden, Schophoven Zum Roten Acker",05358020,Inden,Schophoven,6394458,50879159,de:05358:4128
AVV,4135,"Jülich, Altenburg Frey",05358024,Jülich,Altenburg,6389811,50890995,de:05358:4135
AVV,4136,"Jülich, Nord Bf",05358024,Jülich,Jülich,6366630,50928861,de:05358:4136
AVV,4137,"Jülich, Altenburg Moll",05358024,Jülich,Altenburg,6392902,50890167,de:05358:4137
AVV,4138,"Jülich, Broich Bf",05358024,Jülich,Broich,6342327,50946993,de:05358:4138
AVV,4139,"Jülich, Barmen Haus Overbach",05358024,Jülich,Barmen,6304491,50940482,de:05358:4139
AVV,4140,"Jülich, Barmen Haus Overbach Gymnasium",05358024,Jülich,Barmen,6306413,50940675,de:05358:4140
AVV,4141,"Jülich, Barmen Post",05358024,Jülich,Barmen,6303298,50945142,de:05358:4141
AVV,4143,"Jülich, Bourheim Akazienstraße",05358024,Jülich,Bourheim,6332744,50904233,de:05358:4143
AVV,4145,"Jülich, Bourheim Ortsmitte",05358024,Jülich,Bourheim,6330782,50902279,de:05358:4145
AVV,4147,"Jülich, Broich Kirche",05358024,Jülich,Broich,6337881,50948112,de:05358:4147
AVV,4148,"Jülich, Broich Siedlung",05358024,Jülich,Broich,6333173,50948278,de:05358:4148
AVV,4149,"Jülich, Broich Rurwiesenstraße",05358024,Jülich,Broich,6332358,50951840,de:05358:4149
AVV,4151,"Jülich, Daubenrath",05358024,Jülich,Daubenrath,6416679,50894956,de:05358:4151
AVV,4153,"Jülich, Abzw. Bourheim",05358024,Jülich,Jülich,6319898,50909168,de:05358:4153
AVV,4157,"Jülich, Stetternich Margarethenhof",05358024,Jülich,Stetternich,6410028,50938685,de:05358:4157
AVV,4158,"Jülich, Thywissenhof",05358024,Jülich,Stetternich,6417123,50939738,de:05358:4158
AVV,4163,"Jülich, Neubourheim",05358024,Jülich,Jülich,6334393,50914206,de:05358:4163
AVV,4165,"Jülich, Neubourheim Landstraße",05358024,Jülich,Bourheim,6336822,50911916,de:05358:4165
AVV,4167,"Jülich, Kirchberg Plastikwerk",05358024,Jülich,Kirchberg,6362391,50892207,de:05358:4167
AVV,4171,"Jülich, Stetternich Stallbusch",05358024,Jülich,Stetternich,6424467,50913518,de:05358:4171
AVV,4173,"Jülich, Stetternicher Straße",05358024,Jülich,Jülich,6387835,50925079,de:05358:4173
AVV,4175,"Jülich, Stetternich Wehrhahnhof",05358024,Jülich,Stetternich,6409067,50934526,de:05358:4175
AVV,4177,"Jülich, Güsten",05358024,Jülich,Güsten,6433393,50954421,de:05358:4177
AVV,4179,"Jülich, Güsten Siedlung",05358024,Jülich,Güsten,6428198,50952768,de:05358:4179
AVV,4183,"Jülich, City",05358024,Jülich,Jülich,6364766,50921513,de:05358:4183
AVV,4185,"Jülich, Dürener Straße",05358024,Jülich,Jülich,6370460,50918520,de:05358:4185
AVV,4186,"Jülich, Solar Campus",05358024,Jülich,Jülich,6373491,50934302,de:05358:4186
AVV,4187,"Jülich, Städtischer Friedhof",05358024,Jülich,Jülich,6370424,50931977,de:05358:4187
AVV,4188,"Jülich, Bf",05358024,Jülich,Jülich,6368132,50919085,de:05358:4188
AVV,4189,"Jülich, Bahnhof / ZOB (Bus)",05358024,Jülich,Jülich,6367497,50919779,de:05358:4189
AVV,4191,"Jülich, Krankenhaus",05358024,Jülich,Jülich,6364953,50925378,de:05358:4191
AVV,4193,"Jülich, Linnicher Straße",05358024,Jülich,Jülich,6353351,50931535,de:05358:4193
AVV,4194,"Jülich, Meyburginsel",05358024,Jülich,Jülich,6375173,50922820,de:05358:4194
AVV,4195,"Jülich, Römerstraße",05358024,Jülich,Jülich,6372482,50924275,de:05358:4195
AVV,4196,"Jülich, Am Wasserwerk",05358024,Jülich,Jülich,6376438,50924488,de:05358:4196
AVV,4197,"Jülich, Kartaus",05358024,Jülich,Jülich,6375012,50913471,de:05358:4197
AVV,4201,"Jülich, Lich-Steinstraß Matthiasplatz",05358024,Jülich,Lich-Steinstraß,6377293,50929950,de:05358:4201
AVV,4202,"Jülich, Schulzentrum",05358024,Jülich,Jülich,6350884,50932567,de:05358:4202
AVV,4203,"Jülich, Neues Rathaus",05358024,Jülich,Jülich,6362177,50921458,de:05358:4203
AVV,4204,"Jülich, Altenheim St.Hildegard",05358024,Jülich,Jülich,6364493,50915608,de:05358:4204
AVV,4205,"Jülich, Probst-Bechte-Platz",05358024,Jülich,Jülich,6355345,50926253,de:05358:4205
AVV,4206,"Jülich, Heckfeldstraße",05358024,Jülich,Jülich,6360778,50913391,de:05358:4206
AVV,4207,"Jülich, Rochusstraße",05358024,Jülich,Jülich,6360109,50911460,de:05358:4207
AVV,4208,"Jülich, Leo-Brandt-Straße",05358024,Jülich,Jülich,6389304,50903465,de:05358:4208
AVV,4209,"Jülich, Brückenkopfpark",05358024,Jülich,Jülich,6350900,50919560,de:05358:4209
AVV,4210,"Jülich, Wilhelm-Johnen-Straße",05358024,Jülich,Jülich,6393787,50900672,de:05358:4210
AVV,4211,"Jülich, Schlehdornweg",05358024,Jülich,Jülich,6368749,50930616,de:05358:4211
AVV,4213,"Jülich, St.-Josef-Schule",05358024,Jülich,Jülich,6367559,50924039,de:05358:4213
AVV,4215,"Jülich, Walramplatz",05358024,Jülich,Jülich,6355671,50920454,de:05358:4215
AVV,4216,"Jülich, An den Aspen Bf",05358024,Jülich,Jülich,6356929,50936253,de:05358:4216
AVV,4217,"Jülich, Forschungszentrum Bf",05358024,Jülich,Jülich,6392263,50898601,de:05358:4217
AVV,4218,"Jülich, Forschungszentrum Bahnhof (Bus)",05358024,Jülich,Jülich,6392249,50898673,de:05358:4218
AVV,4219,"Jülich, Süd",05358024,Jülich,Jülich,6389248,50896750,de:05358:4219
AVV,4220,"Jülich, Forschungszentrum Feuerwehr",05358024,Jülich,Jülich,6406268,50905609,de:05358:4220
AVV,4221,"Jülich, Vogelsang",05358024,Jülich,Jülich,6379530,50907812,de:05358:4221
AVV,4222,"Jülich, Forschungszentrum Heizwerk",05358024,Jülich,Jülich,6408511,50901961,de:05358:4222
AVV,4223,"Jülich, Kirchberg Alter Bahnhof",05358024,Jülich,Kirchberg,6348832,50905526,de:05358:4223
AVV,4224,"Jülich, Forschungszentrum Plasmaphysik",05358024,Jülich,Jülich,6414233,50902830,de:05358:4224
AVV,4225,"Jülich, Kirchberg Heinen",05358024,Jülich,Kirchberg,6353486,50898671,de:05358:4225
AVV,4226,"Jülich, Forschungszentrum Seecasino",05358024,Jülich,Jülich,6406578,50908494,de:05358:4226
AVV,4227,"Jülich, Kirchberg Teichstraße",05358024,Jülich,Kirchberg,6357236,50896484,de:05358:4227
AVV,4228,"Jülich, Forschungszentrum Strahlenschutz",05358024,Jülich,Jülich,6410698,50908165,de:05358:4228
AVV,4229,"Jülich, Kirchberg Villa Buth",05358024,Jülich,Kirchberg,6350590,50901125,de:05358:4229
AVV,4230,"Jülich, Forschungszentrum Wache 1",05358024,Jülich,Jülich,6413713,50905107,de:05358:4230
AVV,4231,"Jülich, Koslar Hasenfelder Straße",05358024,Jülich,Koslar,6317426,50930407,de:05358:4231
AVV,4233,"Jülich, Koslar Kreisbahnstraße",05358024,Jülich,Koslar,6322456,50927571,de:05358:4233
AVV,4235,"Jülich, Koslar Theodor-Heuss-Straße",05358024,Jülich,Koslar,6321233,50923448,de:05358:4235
AVV,4236,"Jülich, Koslar Bürgerhalle",05358024,Jülich,Koslar,6325863,50924514,de:05358:4236
AVV,4237,"Jülich, Mersch (Schulbus)",05358024,Jülich,Mersch,6377388,50959272,de:05358:4237
AVV,4238,"Jülich, Kirchberger Straße",05358024,Jülich,Jülich,6351807,50917337,de:05358:4238
AVV,4239,"Jülich, Mersch Zum Jagdfeld",05358024,Jülich,Mersch,6379525,50961288,de:05358:4239
AVV,4240,"Jülich, Forschungszentrum Kleine Füchse",05358024,Jülich,Jülich,6401669,50908007,de:05358:4240
AVV,4241,"Jülich, Mersch Patterner Gasse",05358024,Jülich,Mersch,6380286,50960269,de:05358:4241
AVV,4243,"Jülich, Merzenhausen Denkmal",05358024,Jülich,Merzenhausen,6294803,50936121,de:05358:4243
AVV,4245,"Jülich, Merzenhausen Kreuz",05358024,Jülich,Merzenhausen,6289874,50932672,de:05358:4245
AVV,4247,"Jülich, Pattern Kreuzstraße",05358024,Jülich,Pattern,6385589,50957870,de:05358:4247
AVV,4249,"Jülich, Pattern Moesges Weg",05358024,Jülich,Pattern,6387806,50955777,de:05358:4249
AVV,4251,"Jülich, Pattern Sevenicher Weg",05358024,Jülich,Pattern,6389612,50953874,de:05358:4251
AVV,4253,"Jülich, Selgersdorf Bf",05358024,Jülich,Selgersdorf,6408506,50890032,de:05358:4253
AVV,4255,"Jülich, Selgersdorf Kirche",05358024,Jülich,Selgersdorf,6407622,50888040,de:05358:4255
AVV,4257,"Jülich, Selgersdorf Post",05358024,Jülich,Selgersdorf,6403464,50890373,de:05358:4257
AVV,4259,"Jülich, Stetternich Bebber",05358024,Jülich,Stetternich,6398933,50925626,de:05358:4259
AVV,4261,"Jülich, Stetternich ehem. Amt",05358024,Jülich,Stetternich,6405572,50926889,de:05358:4261
AVV,4263,"Jülich, Stetternich Engels",05358024,Jülich,Stetternich,6401415,50923191,de:05358:4263
AVV,4265,"Jülich, Stetternich Fonger",05358024,Jülich,Stetternich,6417500,50916761,de:05358:4265
AVV,4267,"Jülich, Stetternich Jägerhof",05358024,Jülich,Stetternich,6397574,50924732,de:05358:4267
AVV,4269,"Jülich, Stetternich Siedlung",05358024,Jülich,Stetternich,6412091,50919351,de:05358:4269
AVV,4271,"Jülich, Welldorf Güstener Straße",05358024,Jülich,Welldorf,6419298,50950589,de:05358:4271
AVV,4273,"Jülich, Welldorf Kreuzplatz",05358024,Jülich,Welldorf,6415923,50948786,de:05358:4273
AVV,4409,"Kreuzau, Bergheim Auf dem Kamp",05358028,Kreuzau,Bergheim,6467480,50740355,de:05358:4409
AVV,4411,"Kreuzau, Bergheim Im Weidchen",05358028,Kreuzau,Bergheim,6465301,50740697,de:05358:4411
AVV,4413,"Kreuzau, Langenbroich",05358028,Kreuzau,Langenbroich,6457515,50739837,de:05358:4413
AVV,4415,"Kreuzau, Bilstein Bogheimer Weg",05358028,Kreuzau,Bilstein,6454549,50733386,de:05358:4415
AVV,4417,"Kreuzau, Bilstein Kapelle",05358028,Kreuzau,Bilstein,6459390,50733052,de:05358:4417
AVV,4419,"Kreuzau, Bogheim",05358028,Kreuzau,Bogheim,6440284,50731813,de:05358:4419
AVV,4421,"Kreuzau, Boich Im Bend",05358028,Kreuzau,Boich,6500207,50716631,de:05358:4421
AVV,4422,"Kreuzau, Boich Schule",05358028,Kreuzau,Boich,6494428,50712449,de:05358:4422
AVV,4423,"Kreuzau, Boich Knipprath",05358028,Kreuzau,Boich,6495551,50714269,de:05358:4423
AVV,4425,"Kreuzau, Drove Am Sandberg",05358028,Kreuzau,Drove,6517561,50725185,de:05358:4425
AVV,4427,"Kreuzau, Drove Im Gassefeld",05358028,Kreuzau,Drove,6505986,50736554,de:05358:4427
AVV,4429,"Kreuzau, Drove Burgweg",05358028,Kreuzau,Drove,6515653,50729347,de:05358:4429
AVV,4430,"Kreuzau, Drove Ringstraße",05358028,Kreuzau,Drove,6515247,50724816,de:05358:4430
AVV,4431,"Kreuzau, Drove Grünstraße",05358028,Kreuzau,Drove,6510361,50733712,de:05358:4431
AVV,4433,"Kreuzau, Drove Schule",05358028,Kreuzau,Drove,6513862,50731404,de:05358:4433
AVV,4435,"Kreuzau, Abzw. Bogheim",05358028,Kreuzau,Bogheim,6445762,50734426,de:05358:4435
AVV,4437,"Nideggen, Gut Kirschbaum",05358044,Nideggen,Nideggen,6488257,50700411,de:05358:4437
AVV,4439,"Kreuzau, Freizeitbad",05358028,Kreuzau,Kreuzau,6484497,50743387,de:05358:4439
AVV,4440,"Düren, Niederau Am Sandberg",05358008,Düren,Niederau,6495770,50761714,de:05358:4440
AVV,4441,"Kreuzau, Eifelstraße Bf",05358028,Kreuzau,Kreuzau,6491930,50742969,de:05358:4441
AVV,4443,"Kreuzau, Alte Post",05358028,Kreuzau,Kreuzau,6487265,50747996,de:05358:4443
AVV,4444,"Kreuzau, Rathaus",05358028,Kreuzau,Kreuzau,6487324,50750944,de:05358:4444
AVV,4445,"Kreuzau, Bf",05358028,Kreuzau,Kreuzau,6488413,50750751,de:05358:4445
AVV,4446,"Kreuzau, Bahnhof (Bus)",05358028,Kreuzau,Kreuzau,6488675,50750031,de:05358:4446
AVV,4447,"Kreuzau, Schulzentrum",05358028,Kreuzau,Kreuzau,6485281,50743869,de:05358:4447
AVV,4451,"Kreuzau, Sägewerk",05358028,Kreuzau,Kreuzau,6491830,50745523,de:05358:4451
AVV,4453,"Kreuzau, Stadion",05358028,Kreuzau,Kreuzau,6494779,50744441,de:05358:4453
AVV,4455,"Kreuzau, Teichstraße",05358028,Kreuzau,Kreuzau,6487432,50745020,de:05358:4455
AVV,4457,"Kreuzau, Schneidhausen",05358028,Kreuzau,Kreuzau,6487979,50754016,de:05358:4457
AVV,4459,"Kreuzau, Leversbach Auf dem Berg",05358028,Kreuzau,Leversbach,6466613,50715881,de:05358:4459
AVV,4461,"Kreuzau, Leversbach Boicher Weg",05358028,Kreuzau,Leversbach,6471466,50718369,de:05358:4461
AVV,4463,"Kreuzau, Obermaubach Bf",05358028,Kreuzau,Obermaubach,6447654,50714409,de:05358:4463
AVV,4465,"Kreuzau, Obermaubach Alte Schule",05358028,Kreuzau,Obermaubach,6442694,50715462,de:05358:4465
AVV,4467,"Kreuzau, Obermaubach Staumauer",05358028,Kreuzau,Obermaubach,6445823,50716996,de:05358:4467
AVV,4469,"Kreuzau, Stockheim An der Tränke",05358028,Kreuzau,Stockheim,6527431,50756559,de:05358:4469
AVV,4471,"Kreuzau, Landstraße L327",05358028,Kreuzau,Stockheim,6511959,50759441,de:05358:4471
AVV,4473,"Kreuzau, Stockheim Am Burgholz",05358028,Kreuzau,Stockheim,6518824,50762530,de:05358:4473
AVV,4475,"Kreuzau, Stockheim Bubenheimer Platz",05358028,Kreuzau,Stockheim,6523007,50757170,de:05358:4475
